-1.413457723785281006e+00,-1.144938193943820653e-01,-5.766396660949026920e-01,-8.624891924727926540e-01,5.194624482936242016e-01,3.016550618480001944e+00,-6.151012046860849791e-01,7.887264943069285383e-01,5.150635446824115560e-01,2.859620508756417490e-01
-2.341103031268916279e+00,-1.269183756896975268e+00,-1.356114758203975201e+00,1.670547389443413355e-01,6.950126897168351636e-01,4.880713085865813206e-01,1.445071863826965286e+00,-5.763978205343757155e-01,2.612017732909534651e+00,-7.774694116926792464e-01
-2.410148561074651585e+00,-1.667032148947621417e+00,-1.567766315124608179e+00,4.518151416333534010e-01,1.033464489819413634e+00,3.669278498182461656e-01,-1.673100446024109247e-02,1.289202174442216631e+00,9.762745085916501031e-01,2.751269137147804855e-01
-1.408218849777465698e+00,-7.368988810802741263e-01,-1.531294823073082068e+00,-9.175512967802242903e-01,-1.959321920329021083e+00,-3.537453284706471579e-01,-4.656126929455816632e-01,-1.279773905931917310e+00,2.769579591550294317e+00,-8.440352867767093592e-01
3.877704460374896023e+00,-5.114696314946554079e-01,-1.226070436193312130e+00,4.789101073609771220e+00,-6.626126164541065400e+00,-1.988576738488069262e-01,8.163212455622063102e-01,-1.527679861012810836e+00,-2.947796879835514194e-01,-5.755155819771253789e-01
-1.363798411345718886e+00,1.999381343219696960e+00,-1.228319403223891548e+00,4.647973008605958967e+00,-4.236373927663777295e+00,-1.155266621740233882e-02,-1.560299535345821831e-01,3.188380575926392346e+00,-9.406058975336234473e-01,-5.998587492510152330e-01
-2.389837515093748976e+00,1.472854494810899202e-02,-6.415774187534657447e-01,-4.531683928258804506e-01,1.267210009523417114e+00,1.418719942523020416e-01,5.603152708988708985e-01,-1.189753761789976938e+00,2.727033197617634297e+00,-7.922004210522045620e-01
4.777713699428522531e+00,4.042401165880145975e+00,8.907100993679293310e+00,1.213723369756872472e+01,4.406833154154069510e-01,-2.140713639714608985e-01,2.710432576315024433e-01,3.031545589061301893e+00,-1.188011745831103694e+00,1.394631803744729448e-01
-2.430744471935477158e+00,-8.376287276728222597e-01,-5.941513548051292615e-01,-6.482015824715091634e-01,1.291010904020533756e+00,4.788243772223451100e-01,-8.784186967546313562e-01,-1.259297139609716121e+00,-6.624172420393497074e-01,-5.042423719896254042e-01
-2.363861224833299524e+00,-1.098524397949972364e+00,-1.450281883033689434e+00,-8.724584181661293458e-01,1.086129039178872935e+00,-1.493401812612050183e-01,-6.378690506064025323e-01,-1.121237297513272724e+00,-1.112251207151398136e+00,-3.952691163443484285e-02
-1.329509533310971436e+00,2.101988154614630178e-01,-1.452965803683993640e+00,3.139845391763939064e-01,-2.946806159434864014e+00,-2.115182724601491482e-01,-7.020860746040553657e-01,1.117768968961321274e+00,-3.570786077121522739e-01,7.637667295693866265e-01
-2.362169251800542380e+00,-1.323675726486938986e+00,-1.493483109341753323e+00,-8.901608085688895722e-01,1.117386629746246474e+00,-3.570343298456600256e-01,-7.138739008000583031e-01,-1.081959924612157176e+00,-1.245784112085154272e+00,-4.920524434744169007e-01
-1.347008263825169250e+00,1.145666928641150717e+00,3.315670015058905795e-01,-1.132529761860791906e+00,7.791700321646248817e-01,3.636816970849564012e-01,1.035173790042007269e+01,-1.029022351847173278e+00,5.264168218060951698e-01,-6.363752050124434900e-01
-2.370008965840415538e+00,-1.286553112131017640e+00,-1.394520187826072233e+00,-7.220656594247638616e-01,1.044036432162638084e+00,-3.168188743257472351e-01,-7.089922184787288417e-01,-1.124877488646570223e+00,-9.023192644174473642e-01,-3.844759218709584148e-02
4.658563868784639794e+00,2.258965925105536066e-01,-1.497596220486748120e+00,-1.124015674439484469e+00,-3.257999278154263489e+00,-2.752763519240136736e-01,-9.859700643403798148e-01,1.216831886205743229e+00,-7.572279484920200199e-01,-6.439092309499703237e-01
-1.344014241166767265e+00,-6.344319774950274438e-01,-1.377692388852206573e+00,-1.187151135732127827e+00,-2.505887602304612827e+00,-1.255601509732890697e-01,-4.760147180487993568e-01,-6.889925202350015709e-01,-9.519771307585579434e-01,4.611308187659831082e-01
-2.380798196261725508e+00,-1.322632863999952280e+00,-1.560559010070205366e+00,-8.929590320443422380e-01,1.256650416702619344e+00,-5.062708475568479527e-02,2.712359573876192420e-01,-1.099250804018118144e+00,-6.736280872133841857e-01,-5.243792503213223766e-01
-1.015246236462138629e+00,-1.722540390892341344e+00,-1.506345299308620600e+00,4.513179735666564163e+00,3.069917686374393218e-01,-3.275762377297160022e-01,-7.296288561504492565e-01,7.776003503475243939e-01,-2.846902392763148715e-01,-5.976609816832081368e-01
-2.358418639803341765e+00,-1.110000931471761820e+00,6.314027577384934142e-01,-8.571629950638415263e-01,1.128030885671893913e+00,-3.608709345631435084e-01,-4.938276308901715650e-01,-1.149366429702915138e+00,-9.910043492435162138e-01,-5.536582490443765492e-01
-1.235778983495090966e+00,8.195525398649883275e-01,-9.244451321395834587e-01,-8.992879780437552650e-01,-3.363981471129841250e+00,-2.102468846101341604e-01,-6.849330231589578766e-02,-7.679090717044073644e-01,-1.004436963674071981e+00,-5.558817369457723645e-01
-4.483606621656485158e-01,7.335546402475499406e+01,-1.460176954103480806e+00,-8.963193409118098698e-01,1.185795375814363561e+00,-3.444184229969568523e-01,2.471873408575361586e-01,-1.671066764025258111e+00,-8.695144907313442362e-01,1.678703958474775937e-01
5.181789434552385387e+00,-1.592238128835510524e+00,-1.460697735754907356e+00,2.056863078745668538e+00,-1.191389197352122759e-01,-3.404560661262766574e-01,-9.040326395959505934e-01,7.256895078448235559e-01,-8.070438014507858027e-01,1.377340124589935932e+00
-2.351485665659512225e+00,-6.421770523065817304e-01,-1.420055156056469592e+00,-1.029501650387248057e+00,1.092656868969392292e+00,-1.486681665384002871e-01,-4.023494495441719554e-01,-1.076065078038454637e+00,2.399695378846210758e+00,-3.167271097493917775e-01
6.532034638795934933e-01,6.059816634196036889e-01,-1.435999376425725949e+00,1.059119596701798782e+00,-5.609849396259109611e+00,-4.174555454639443386e-02,-7.819944183850179309e-01,4.339161475279197155e+00,-9.545395544100719887e-01,-2.241710901878929407e-01
1.797221943545981082e+00,1.263789584689006817e+00,-1.426010698143278743e+00,1.293262773316564251e+00,4.595438928941044526e-02,2.329530486260393274e-01,3.005526547721418251e-01,1.430994069348957565e+00,-6.935068353777408268e-01,-6.655246529210135931e-01
-1.443633467012176430e+00,-5.680503386269798727e-02,2.308147024968301508e+01,-8.699242941506112325e-01,8.144590644572002880e-01,-3.668408419280844157e-01,-2.171366303544258969e+00,-1.312809674367001245e+00,-9.435045537514450409e-01,3.138374635412472663e-02
2.728193133899419198e+00,-5.253497923014868176e-01,-5.950766863239577154e-01,-1.923440050171148608e+00,1.009197797960469378e+00,-3.351207497372823418e-01,-1.080899595828421766e+00,-7.071584413065477026e-01,-1.287284730136488031e+00,-5.245152550223088905e-01
-2.394019710851994720e+00,-4.096222223217877434e-01,-1.556189069296113114e+00,-7.635523925750180574e-01,1.088491591748408593e+00,-3.638147210330176518e-01,-9.542469542752164413e-01,-1.304788698778400091e+00,-6.921257707784250757e-01,-5.303827338210727049e-01
-2.348627755810008377e+00,-1.027547374068010111e+00,-1.505513216149417355e+00,6.167648198248822489e+00,7.631880238102817238e-01,-3.819144413936056970e-01,-1.123642637238313702e+00,5.249527728424678408e+00,-3.293077406564354909e-02,9.966265626938758393e-01
-4.020568242563971051e-01,-1.272702751633054019e+00,-1.467332943533810941e+00,-1.321145593839831323e+00,9.617145500224424381e-01,1.531738247190344460e+00,4.095544782274394557e-01,-8.924579967334472785e-01,2.429216016887825180e+00,1.099912871163194028e+00
3.663422500152323291e+00,-1.941374239131554713e+00,-4.306181053461415886e-01,-1.727973150568565375e+00,7.645555003295618768e-01,-4.525052159864855761e-01,-1.242813397490646565e+00,1.962682084377209923e+00,6.253624048167867322e+00,-6.531845611180975286e-01
2.837870711493684084e+01,1.115808365813864889e+01,-1.632164613353898730e+00,-5.017312433856802478e+00,1.174202562835154229e+00,-2.144575910279141184e-01,8.547299198873353765e-01,1.239225343636137389e+01,-1.086520457953664254e+00,-9.923030159123769067e-01
-2.372791957546563246e+00,-1.315641709290275907e+00,1.520663002458708224e+00,-9.057505567466175300e-01,1.458179427259373773e+00,-4.031894369395056521e-01,-1.583099160657267315e-02,-1.074817051472991558e+00,-1.319467879492915996e-01,-6.355681344905110830e-01
-1.383284899266701284e+00,7.585491855450120502e-01,-1.608430198466592964e+00,1.153650713917933723e+00,1.068518107992132204e+00,-1.868715664651815211e-01,7.227467310541367818e-01,-1.161270200285176468e+00,6.084299370280857877e-01,2.902982673060274244e-01
-1.961508608299292300e+00,-2.569913473617565725e+00,-2.940048426220130739e+00,1.054794070015467256e+01,-2.807963166894591911e+00,8.199532822899459061e-01,1.839822808383268793e+01,5.107624609748500966e+00,-7.474483110429377408e-01,-5.639167977026728895e-01
-2.303026375489512390e+00,-1.320343942619203625e+00,-1.543327135747533330e+00,-9.346002370284577365e-01,1.274896279283080913e+00,-3.434361263634133632e-01,-9.433709001617410772e-01,-1.060637236836614150e+00,-2.074111961973781337e-01,-5.720724748284682359e-01
-3.842933626871246622e-01,1.652557409372252373e+00,-1.349722626649904722e+00,9.573742163185727794e-01,-4.707446722353877178e+00,7.335238022174778161e-01,-6.520871237435836854e-01,1.318161407039558863e+00,-5.981847902208716761e-01,2.836567965078347076e-01
2.680290259068929704e+00,4.141579821762782915e-02,1.792870635893446529e+00,3.856054414344444181e-01,2.338503904280129775e-01,-3.580766274384346581e-01,-1.751616930973718123e-01,-9.360641349792637733e-01,-1.360691691673442616e+00,-6.194482469098135935e-01
-2.366957209874798185e+00,-1.312641350334381007e+00,4.750897399485127792e-01,-8.475472173135271126e-01,1.159465755957828748e+00,-3.795505502432740541e-01,1.268264639100937785e+00,-1.136171518979182782e+00,-1.075726776945681307e+00,-5.326481968952492263e-01
-2.361499399225429396e+00,-1.304905048843393311e+00,1.458851943281014751e+00,-8.737459253047078489e-01,1.148707280691731558e+00,-3.109034816248218980e-01,-8.673769570234171056e-01,-1.098560706108557383e+00,-1.164950466518029915e+00,-5.404268186204951308e-01
-5.139515154631311977e-02,1.955377313826587748e+00,-5.575321560779861185e-01,1.499222887989550834e+00,-4.392284472706500686e+00,-3.358743291227780370e-01,-9.588452838891813323e-01,-5.136574371037684328e-01,-2.516529092661237699e-01,-6.190131530449249908e-01
3.095342134863317440e+00,2.848324152430918410e+00,-3.321502948171415337e-01,4.419611809339782482e+00,6.895978925206089905e-01,-1.673634356918264343e-01,-3.736741462426425020e-01,-2.316192900922690701e+00,4.990503280016983290e+00,-5.367000033220395427e-02
3.793030997353163514e+00,1.760824523763895311e-01,-1.393113330982627573e+00,-1.260131365542264348e+00,-2.953664827589062458e+00,-1.976279068338472611e-01,-2.066151607515299693e-01,1.590151693283412326e+00,-5.680082940051753848e-01,-6.729113851656211009e-01
-4.218517887737564531e-01,-1.348899442087988232e-01,-3.477649830292077193e-01,-1.136436537734556662e+00,9.445612793773799920e-01,-4.837101847216860873e-01,1.624308903121762526e+01,-1.221749354470756721e+00,-9.821992234017009604e-01,-4.724012509686696948e-01
-2.394797418887615326e+00,3.028342932447850799e+00,-4.858077996810055699e-01,-7.902890826862429829e-01,3.168932100234118227e-02,-1.531890760087946113e-01,-9.758655236206914552e-01,-1.315382532532118898e+00,-1.218716413890446743e-01,1.742904027512559351e+00
1.743678158578904736e+00,-1.278648113668721775e+00,5.287942701542767132e-01,-1.585283644134993120e+00,1.250217061389486739e+00,-1.837231389753647692e-01,1.563908585944553398e+00,9.435344512784893389e-01,3.719239846999793819e+00,4.601883695401337571e-01
-2.385096418458298118e+00,-1.289947297802414239e+00,4.322024672958583835e+00,-8.470960356089463072e-01,1.101599849943990295e+00,-3.657897198918164672e-01,-2.130726997991991278e-01,-1.128139206826258789e+00,-1.300578451402611746e+00,-5.692905196823875302e-01
-2.361717326355157631e+00,7.795122262566792082e-02,-5.664632712219053179e-01,2.622204314771465761e-01,5.367475396346974570e-01,-1.391939429635065950e-01,-1.030268691738674303e+00,-5.159248821586661649e-01,-1.255808723989228382e+00,-4.898219227968775291e-01
-2.271575720792555320e+00,-1.321379153934830075e+00,7.319388212118963510e-01,-1.022827036424946323e+00,1.288669137109124563e+00,-3.710081256952855733e-01,-1.921638191256123951e-01,-1.049301578563777371e+00,-1.093654257486887271e+00,-5.557644803680305001e-01
-2.383146027415696810e+00,-1.308703320538512127e+00,-5.758372163018928847e-01,-8.284012834090045407e-01,1.067792682848228925e+00,-3.514434116325184099e-01,-9.840149617231713775e-01,-1.114952298281807641e+00,-1.212780668221163038e+00,-4.946295634680901165e-01
1.795938512167138956e+00,-5.972591319013667022e-01,-1.433971077389781357e+00,-1.521461802221240056e+00,-2.905340033037165259e+00,-3.276433479332712673e-01,-7.090065504142135655e-01,1.284325721171816870e+00,-7.099504331385046996e-01,-5.375439765538386760e-01
-2.356591198371562612e+00,-1.320930051890131685e+00,-1.573422786542996832e+00,-8.318340008723252854e-01,1.230893190129161097e+00,-3.843282980346325872e-01,1.411768362885057471e-01,-1.116239570558914096e+00,-3.347467693303323721e-01,-5.610709847901754754e-01
-1.102538340507351222e+00,5.262548606362636994e-01,-1.403135683218163621e+00,7.592653096317438788e-01,-3.325930267484650038e+00,-1.712319301286534257e-01,-6.198376190875943825e-01,2.115045972188979384e+00,1.746308084955362272e+00,-2.575384753465462251e-01
2.633395308968977222e+00,-1.252844631460145131e+00,3.661558787147917382e+00,-7.201912525920863839e-01,2.340100300819178414e-01,-1.808907646149771620e-01,-4.433805408730252529e-01,2.079038374403723299e+00,8.965652228692301273e-01,1.631217737849697813e-01
2.428371441717617429e+01,1.659264608875884228e+00,7.822150008291473888e+00,-4.710078099080835301e+00,1.697291281937333363e+00,-2.677535532852247102e-01,3.113605301102492784e-01,7.145229942710996873e+00,-1.255241992885794966e+00,-9.119408092934015997e-01
-2.387364579085173855e+00,-1.266764657937992755e+00,-1.496227928652210881e+00,-8.574584148086824564e-01,1.153136562308138657e+00,6.471343634761618502e-02,-8.767541530247442427e-01,-1.064021171777307373e+00,-9.569709520839690953e-01,4.339044026506224672e-01
-2.358057853371339441e+00,-1.269834623027076281e+00,-1.588897019471728900e+00,-8.630796000504608045e-01,1.198091269710150231e+00,1.195789774422175267e+00,-3.778044528284076747e-02,-1.069502876428275906e+00,-5.502682403552560109e-01,3.770995183640694637e-01
4.659472602908939720e+00,-1.096658996989953172e+00,-1.441084065540483072e+00,-4.441443865116283529e-01,-3.650483820618057429e+00,-3.288422656434693558e-01,-4.543904967359962410e-01,1.242926693781897240e+00,-2.562243287152336513e-01,-5.801649221642346532e-01
-2.381635607389839926e+00,-1.291020655247502980e+00,6.855734101929475965e-01,-7.946196835877000764e-01,1.408186046315439865e+00,8.499132163472120083e-02,-1.795454235699827927e-01,-1.111249368102382284e+00,-3.270398606089311988e-01,7.567055501025590214e-01
-1.242415921637278098e+00,1.001903894428015196e+00,1.252009011613659448e-02,3.182269911010956687e+00,5.592804207338525346e-01,-1.382511203465557614e-01,4.177683404085935415e+00,-6.194344512789198287e-01,1.042046653690123170e+00,2.481861897604773215e-01
5.922600514997100163e+00,2.473663872281207876e+00,-1.358672482483187949e+00,-1.884213058247811989e-01,5.257202002944114660e-01,-3.468673825279728895e-01,-4.678880641981958965e-01,6.269924087525483358e+00,-1.025240755134552595e+00,-2.727025053994686088e-01
8.413925263127097764e-01,-9.193021275768021860e-01,3.549925303417452938e+00,3.963055424110681346e-01,5.557461549665053679e-01,-4.170770777489570813e-01,-4.040900024837066340e-01,-3.028348575593036163e-01,1.435378729284775945e+00,-8.134489140111498262e-01
-2.382320632339772537e+00,-1.308820283347442048e+00,-1.481498041493054085e+00,-7.414141943215405428e-01,1.076431246368018346e+00,-3.544944421240400767e-01,-1.035186563371023993e+00,-1.138742262524186533e+00,-9.608762662768606244e-01,-4.996570289154239619e-01
-2.267240609969634946e+00,2.111573952326300851e+00,-1.316430893554806136e+00,2.092398399436111944e+00,3.690843429831777711e-01,-3.713689054508774179e-01,-3.268908155381714531e-01,-2.142161638639908272e+00,-7.093544851452310285e-01,-5.539197127043207214e-01
-2.343666651033367909e+00,-1.288913856512664324e+00,5.724300316320440452e+00,-8.922433285196863517e-01,1.259874527394416077e+00,-3.602173442016291527e-01,8.686553789138872217e-01,-1.121606591250502882e+00,-1.358775989893564073e+00,-5.917645194234489869e-01
-2.383726127955651641e+00,1.686786835387082961e+00,-1.396275972173363744e+00,-6.544419378954601241e-01,1.044686448176076893e-01,-3.554373413071744148e-01,-8.977712326654012642e-01,-1.649834340223756302e+00,-6.648807130679036392e-01,1.760355940685133014e+00
2.632358353344311119e+00,-9.221866592376933847e-01,-1.272268621580613379e+00,3.430895015094054812e-01,-3.233155076132783190e+00,-2.500373550185926996e-01,5.097070834486061575e-01,6.336227541113262918e-01,-1.086790033513268083e+00,1.254933997854849492e+00
-2.362861630330300056e+00,-1.288445327779014216e+00,1.711799164876651513e+00,-7.826138845157465385e-01,9.315387342871849219e-01,4.002545540017408854e+01,-7.084148937032381799e-01,-1.100044202623639000e+00,7.853194534228332691e-01,-2.108224885517309410e-01
-2.392497559573641297e+00,-1.317464145154356503e+00,-1.506850608864768182e+00,-8.419685047629477115e-01,6.769613945528550891e-01,-1.419330136653419172e-01,-9.316748242482792985e-01,-1.111112885984182341e+00,-9.987436631715418400e-01,8.727472927550204984e-01
7.681271963387973356e-01,-1.654084155832277636e+00,-1.459750565949129442e+00,-1.271977212377024324e+00,-5.839467953822655488e+00,-3.181789244739196554e-01,-8.502989664822547811e-01,8.118130808673070797e-01,-3.599585097338044437e-01,7.525178347081050712e-01
2.793757805354994073e+00,-7.671233928537121161e-01,1.662541882994019948e+00,-1.885115445376571053e+00,1.096020985441942708e+00,1.806570101096343361e-01,-1.004376003624551927e+00,-5.081780609186001829e-01,2.127874472025061969e+00,4.329963006588276819e+00
-2.425867426896265222e+00,-1.295929253655495161e+00,3.466109560996253891e-01,-7.629877728214631283e-01,1.332423307701253723e+00,1.614818459248795524e+00,-8.420549490652898816e-01,-1.128153640945879443e+00,-4.233380416171255156e-01,-5.513843174127008862e-01
2.621917556923088810e+00,-8.039496223098416272e-02,-4.635759446938975126e-01,1.077301184540353507e+00,-5.623189725737092637e+00,-1.863483793329156202e-01,-1.086242565757495004e+00,8.189960386593952535e+00,-8.756365307336706483e-01,1.086901688488302320e-01
-8.552687518939393330e-02,2.427572063113791756e-01,2.596194074941259089e+00,7.266085815325688813e-02,1.299089013453858854e+00,1.108651744825919772e-01,9.420142357804012212e-01,1.281342351885198960e+00,9.307648271898144587e-01,-3.292080383354629158e-01
-2.352875658313348328e+00,-1.314172333640711843e+00,1.647450054316098367e+00,-9.363247885667146386e-01,1.206358443585711093e+00,-3.766822612308329266e-01,-3.180859389411959670e-01,-1.085694829933632644e+00,-7.165730365567929416e-01,-5.562379205162651941e-01
8.678780183350582433e+00,2.799786496820788617e-01,2.510939523195891532e+00,-2.430171064433971573e+00,5.904271914560896839e-01,-2.982589914893454264e-01,-9.680151886245953463e-01,5.168266592180432717e+00,-1.001140058396182031e+00,-2.493219263893844684e-01
1.175812732591289045e+00,3.757884484135306513e-01,-1.762573196190083125e-01,4.462459727326463899e+00,1.341170752152160528e+00,3.038699884806875251e-01,-1.102840345964044635e-02,-1.918251722649384705e+00,-1.088276391815415911e+00,-9.380253065200547247e-02
-2.706110371252030133e-01,5.294771180436736065e-03,-7.299158031219852294e-01,-2.050206486916325010e-01,1.447008022478515621e-01,-1.514261236699619706e-01,1.957767990285743887e+00,-1.997486464968337150e-01,-1.145715481513818634e+00,-7.952792690395292519e-02
-1.221003928804923921e+00,-1.329615950444518413e+00,-1.428456468363816123e+00,-8.110361457916466232e-01,1.299698740008095266e+00,-3.969398173175752720e-01,7.312226543940780754e-01,-1.134693013616518531e+00,2.338112740108548859e-01,-6.067907364995527297e-01
-2.120841022643073615e+00,-1.422312621033335223e+00,8.723282275500993777e+00,-1.649792889922799821e+00,1.655026630353078509e+00,-5.423851025111109392e-01,1.379409165256762648e+01,-1.028821101281607753e+00,-1.028818211820192285e+00,-7.785646292453456407e-01
-2.393326283868076665e+00,1.462042341563198622e-01,-4.576573674882010723e-01,-7.645393834785775278e-01,1.133242169364014229e+00,9.817118548847628690e-01,-7.357871268682955046e-01,-1.367371697872058256e+00,-5.029719162525513321e-01,3.663850703807131626e-01
2.557051781997406792e+00,-9.816354765990921161e-01,-1.588084487110619669e+00,-1.731120306442246015e+00,1.549118325348788072e-01,-2.576859044805432028e-02,7.964293834836465302e-02,-8.371842105088560526e-01,3.700465067077105541e+00,5.246306042102631961e-01
-1.738054323295383785e-01,1.890413116627489121e+00,-2.792181173393242788e-01,8.984273326470594290e-01,-4.809278696657506735e+00,-2.778930124959514969e-01,-3.545656935460836934e-01,-2.551503356463927490e-03,-1.045632059279906434e+00,4.110520602442726545e-01
-2.380476855149870286e+00,-1.315276968809587554e+00,-1.551539735903338935e+00,-8.324310144282909274e-01,1.048814287576467663e+00,-3.048313920500045349e-01,-1.016859580420987230e+00,-1.105163630396927887e+00,-1.249212780080966034e+00,-4.786082937319082742e-01
-3.745951400762688177e-01,-1.278477674593250679e+00,-1.614913147525181447e+00,-7.739751080733368871e-02,1.297485953771424283e+00,8.770574459814854673e-02,-9.962799686509706820e-01,-1.352104603983014464e+00,1.232963071950327061e+00,-6.554284284660165660e-01
-2.514376854765285607e+00,-2.006936806196273626e-01,-1.714957924159262515e+00,-2.562429527647301364e-01,-1.120762612318528362e+00,-3.816921832487120136e-01,2.400115052537360683e+00,-6.931497695239786649e-01,2.980996358271058647e-02,1.759818595363049978e-02
1.642529462989970934e+00,5.902874512143621022e-01,1.761589972483996291e+00,2.694322452275500712e+00,1.944783669336704435e+00,-1.634902693753286229e-01,1.694124643395263474e+00,-4.822163444777032293e-01,3.366549972674459656e+00,-4.171659074317565774e-01
-2.327080761274655352e+00,-1.124885557905343614e+00,-6.103480556988689631e-01,-8.740158765428556187e-01,8.714231554037542571e-01,5.438601463646715040e-01,-9.540913754101582045e-01,-1.046940870696234427e+00,2.686696699793552634e-01,-6.162487502333707790e-01
-2.338888902778434531e+00,-1.312052807876130878e+00,-3.400884497451596711e-01,-8.275599504436221832e-01,1.196459729059420773e+00,-3.686979549258806443e-01,9.177161765182993980e-01,-1.116946160842988478e+00,-1.247939091038971604e+00,-4.833618773671626845e-01
1.088446864091696931e+01,5.496156215801395462e+00,5.799141172039206538e+00,-4.069351055352458779e+00,5.204636459359334166e-01,-2.762541842286090343e-01,-3.658048643466042527e-01,1.381282127659153502e+01,-9.817766084101571256e-01,1.396974637406349862e+00
-2.370215679426264543e+00,-1.114447533119068634e+00,-2.611981763865344197e-01,-7.796823026390771183e-01,1.165376293365813831e+00,-1.543713696293080861e-01,1.841132344415565392e+00,-1.201926467477534732e+00,-9.964332817048576763e-01,-5.161475179917486278e-01
-3.585500701031691384e-01,8.408119219349033946e-01,-1.439318338941918407e+00,-1.256838276878916139e+00,1.085912384945549869e+00,-1.597742163583100450e-01,-9.450624724685884326e-01,-7.559641852014706842e-01,5.401981245197640114e-01,1.209222957120381636e+00
1.022599249164134472e+00,-5.095537989040048732e-01,6.291966493686338424e+00,-1.911275939663201973e+00,1.216687529765703157e+00,2.233938926551946036e-01,7.235716665868524800e+00,1.135308196419623439e+00,1.744854276262247650e-01,2.046995601098630324e+00
-6.843537433366136957e-01,-1.388108513540350142e+00,4.348320294264336194e-01,-1.980722718037772223e+00,1.557573331094791902e+00,3.245723949300217959e-02,-6.042718230792321066e-01,5.327564019546415786e-01,2.089594178073611808e+00,-3.075779921594605781e-01
-2.383756193321545425e+00,-1.272966220514695879e+00,-6.362021613984878421e-01,-8.299189975049184875e-01,1.188994588467344293e+00,2.665908881236547789e-01,-1.022803013970788738e-01,-1.074667569301788861e+00,-9.140926830125795099e-01,-1.568894501586215115e-02
